client_profit_center_id,fiscal_year,month,volume
315,2025,4,800
315,2025,5,1720
1012,2022,5,624
316,2022,4,100
316,2022,11,300
316,2023,8,450
316,2023,9,40
316,2023,10,140
316,2023,11,120
316,2024,1,50
316,2024,3,250
316,2024,5,80
316,2024,7,50
316,2024,8,50
316,2025,4,190
317,2023,6,2250
318,2022,6,7500
318,2022,8,3000
318,2023,3,4500
318,2023,5,3000
318,2023,7,3900
318,2023,8,4500
318,2023,9,3120
318,2024,1,3000
318,2024,3,4500
318,2024,7,3000
318,2024,8,3120
318,2024,9,3000
318,2025,2,4500
318,2025,3,3120
318,2025,4,3000
319,2022,7,2500
319,2022,8,1000
319,2022,10,1001
319,2023,1,3000
319,2023,3,1000
319,2023,7,1
319,2023,10,1000
319,2024,1,2000
320,2024,9,150
321,2024,11,30
322,2024,10,1200
1013,2022,6,100
323,2022,4,2634
323,2022,5,2900
323,2022,6,2207
323,2022,7,4817
323,2022,9,2500
323,2022,10,4750
323,2022,11,3850
323,2022,12,299
323,2023,1,2150
323,2023,2,1560
323,2023,3,6400
323,2023,4,3375
323,2023,5,4951
323,2023,6,2252
323,2023,8,2775
323,2023,10,1875
323,2023,11,3100
323,2024,2,4100
323,2024,3,0
323,2024,5,5850
323,2024,7,2932
323,2024,8,2300
323,2024,9,3050
323,2024,10,10325
323,2024,11,1850
323,2025,1,3000
323,2025,2,6800
323,2025,3,1710
323,2025,4,3325
957,2023,2,500
324,2024,8,2
324,2024,10,8
325,2023,2,15
325,2023,8,100
325,2024,8,200
325,2024,9,1000
325,2025,1,416
326,2023,2,500
326,2024,6,1500
326,2025,5,900
327,2022,4,40
327,2022,5,250
327,2022,6,230
327,2022,7,80
327,2022,8,80
327,2022,9,20
327,2022,10,190
327,2022,11,50
327,2023,1,80
327,2023,2,150
327,2023,3,90
327,2023,4,70
327,2023,5,90
327,2023,6,110
327,2023,7,70
327,2023,9,30
327,2023,10,10
327,2023,11,30
327,2024,1,60
327,2024,2,50
327,2024,3,100
327,2024,6,30
327,2024,7,20
327,2024,8,50
327,2024,9,150
327,2024,10,60
327,2025,1,10
327,2025,3,50
327,2025,4,130
327,2025,5,120
328,2023,6,120
328,2024,3,20
328,2024,4,240
329,2022,4,150
329,2022,5,140
329,2022,6,20
329,2022,7,130
329,2022,8,270
329,2022,9,60
329,2022,10,290
329,2022,11,130
329,2022,12,100
329,2023,1,180
329,2023,2,100
329,2023,3,110
329,2023,4,180
329,2023,5,320
329,2023,6,200
329,2023,7,230
329,2023,8,160
329,2023,9,200
329,2023,10,320
329,2023,11,200
329,2024,1,140
329,2024,2,280
329,2024,3,20
329,2024,4,670
329,2024,5,720
329,2024,6,240
329,2024,7,60
329,2024,8,250
329,2024,9,70
329,2024,10,120
329,2024,11,50
329,2025,1,160
329,2025,2,340
329,2025,3,130
329,2025,4,80
329,2025,5,290
1014,2022,4,2710
1014,2022,5,3080
1014,2022,6,2570
1014,2022,7,3500
1014,2022,8,1450
1014,2022,9,6970
1014,2022,10,590
1014,2022,12,130
1014,2023,1,610
1014,2023,2,1000
1014,2023,3,200
330,2022,4,80
330,2022,5,10
330,2022,6,100
330,2022,7,20
330,2022,10,10
330,2022,11,50
330,2023,1,10
330,2023,2,150
330,2023,4,20
330,2023,5,100
330,2023,6,10
330,2023,7,10
330,2023,10,20
330,2023,11,10
330,2024,1,70
330,2024,2,10
330,2024,3,100
330,2024,4,70
330,2024,5,40
330,2024,6,20
330,2024,10,41
330,2025,2,80
330,2025,4,20
330,2025,5,120
331,2022,4,2400
331,2022,5,1700
331,2022,6,200
331,2022,7,2300
331,2022,8,3170
331,2022,9,800
331,2022,10,6050
331,2022,11,1000
331,2022,12,2550
331,2023,1,2000
331,2023,2,2100
331,2023,3,2000
331,2023,4,1270
331,2023,5,3500
331,2023,6,4012
331,2023,7,1120
331,2023,8,3050
331,2023,9,750
331,2023,10,4750
331,2023,11,150
331,2023,12,750
331,2024,1,966
331,2024,2,5050
331,2024,3,4400
331,2024,4,2166
331,2024,5,150
331,2024,6,3300
331,2024,7,4108
331,2024,8,1400
331,2024,9,1400
331,2024,10,4800
331,2024,11,1250
331,2024,12,1000
331,2025,1,500
331,2025,2,1300
331,2025,3,7201
331,2025,4,2950
331,2025,5,800
332,2024,9,150
332,2024,11,300
333,2024,11,312
334,2022,10,450
334,2024,12,1040
334,2025,2,300
335,2022,4,337
335,2022,7,1850
335,2022,8,847
335,2022,9,337
335,2023,1,937
335,2023,3,112
335,2023,5,937
335,2023,8,226
335,2023,10,525
335,2024,1,2187
335,2024,3,900
335,2024,6,400
335,2024,10,300
335,2025,1,225
335,2025,3,225
335,2025,4,337
335,2025,5,337
1015,2022,5,208
1015,2025,5,104
336,2023,6,204
336,2024,4,104
336,2025,3,408
337,2023,8,160
338,2022,4,208
338,2024,9,240
339,2022,5,1
339,2023,1,960
339,2023,5,100
339,2023,9,240
339,2023,11,240
339,2024,1,240
339,2024,3,240
339,2024,6,240
339,2024,7,480
339,2024,9,300
339,2024,10,240
339,2025,2,480
339,2025,3,480
339,2025,4,1202
339,2025,5,600
1016,2022,11,6
340,2024,9,2
340,2025,1,900
341,2022,5,2640
341,2022,11,2640
341,2023,1,2640
341,2023,3,2640
341,2023,7,2640
341,2023,11,2640
341,2024,2,2640
341,2024,3,2640
341,2024,6,2640
341,2024,9,2640
341,2024,10,5280
341,2025,1,2641
341,2025,2,2640
341,2025,5,2640
342,2022,4,7440
342,2022,5,2600
342,2022,6,3080
342,2022,7,1680
342,2022,8,10800
342,2022,9,8120
342,2022,10,4080
342,2022,11,1200
342,2023,1,4800
342,2023,2,2400
342,2023,3,2400
342,2023,4,200
342,2023,5,1680
342,2023,6,8400
342,2023,7,8000
342,2023,8,4000
342,2023,9,4000
342,2023,10,4000
342,2023,12,1200
342,2024,1,1200
342,2024,2,3600
342,2024,3,9280
342,2024,5,2730
342,2024,6,3600
342,2024,7,4000
342,2024,8,1200
342,2024,9,4720
342,2024,10,2800
342,2024,11,2800
342,2025,2,5200
342,2025,3,2870
342,2025,4,7360
343,2022,5,300
343,2022,11,300
343,2023,11,300
343,2024,4,300
343,2025,5,300
344,2024,4,4140
344,2024,6,0
345,2022,4,180
345,2022,5,900
345,2022,6,1000
345,2022,10,60
345,2023,9,900
345,2024,4,150
345,2024,5,40
345,2024,7,340
345,2025,3,340
1017,2022,6,7500
346,2023,6,3
346,2023,8,750
346,2023,10,3000
346,2024,1,3000
346,2024,3,1200
1018,2022,5,234
347,2022,4,2687
347,2022,5,1650
347,2022,7,3775
347,2022,8,4212
347,2022,9,1600
347,2022,10,650
347,2022,11,2000
347,2023,1,2500
347,2023,2,3550
347,2023,3,1437
347,2023,5,1712
347,2023,6,2250
347,2023,7,1687
347,2023,8,1650
347,2023,9,650
347,2023,11,7350
347,2023,12,3510
347,2024,1,3107
347,2024,2,1912
347,2024,3,8210
347,2024,4,3125
347,2024,5,1775
347,2024,6,4137
347,2024,7,1425
347,2024,8,8570
347,2024,9,5237
347,2024,10,3925
347,2024,11,2430
347,2025,1,2670
347,2025,2,6125
347,2025,3,1142
347,2025,4,4745
347,2025,5,6410
348,2022,10,2400
348,2023,12,2000
348,2024,6,2000
348,2025,3,2000
349,2023,5,3360
349,2024,2,2220
349,2025,3,1358
350,2023,10,18004
350,2023,11,560
351,2022,4,31020
351,2022,5,7000
351,2022,6,32200
351,2022,7,1700
351,2022,8,3828
351,2022,9,12500
351,2022,10,2694
351,2022,11,14424
351,2023,1,12920
351,2023,2,4524
351,2023,3,19700
351,2023,4,13550
351,2023,5,2512
351,2023,6,3120
351,2023,7,12424
351,2023,8,1000
351,2023,9,17666
351,2023,10,4100
351,2023,11,5520
351,2023,12,832
351,2024,1,2120
351,2024,2,11828
351,2024,3,3016
351,2024,4,9124
351,2024,5,7000
351,2024,6,12628
351,2024,7,13000
351,2024,8,1500
351,2024,9,17470
351,2024,10,5350
351,2024,11,13750
351,2025,1,3448
351,2025,2,3100
351,2025,3,2332
351,2025,4,20400
351,2025,5,3170
352,2022,4,7260
352,2022,5,4360
352,2022,6,4150
352,2022,7,3750
352,2022,8,6532
352,2022,9,3900
352,2022,10,9350
352,2022,11,4804
352,2022,12,250
352,2023,1,500
352,2023,2,1668
352,2023,3,1078
352,2023,4,5632
352,2023,5,204
352,2023,6,5674
352,2023,7,4454
352,2023,8,758
352,2023,9,3558
352,2023,10,4750
352,2023,11,1024
352,2024,1,600
352,2024,2,4570
352,2024,3,1504
352,2024,4,5440
352,2024,5,3174
352,2024,6,800
352,2024,7,4080
352,2024,8,3104
352,2024,9,5000
352,2024,10,800
352,2024,11,1390
352,2024,12,5008
352,2025,1,1100
352,2025,2,650
352,2025,3,3804
352,2025,4,860
352,2025,5,2850
353,2022,11,600
353,2023,3,150
353,2023,9,600
353,2024,10,810
354,2022,4,110
354,2022,5,80
354,2022,6,70
354,2022,7,240
354,2022,8,160
354,2022,9,50
354,2022,10,30
354,2022,11,60
354,2022,12,100
354,2023,1,180
354,2023,2,30
354,2023,3,110
354,2023,4,20
354,2023,5,260
354,2023,6,50
354,2023,7,70
354,2023,8,240
354,2023,9,70
354,2023,10,310
354,2023,11,130
354,2023,12,50
354,2024,1,30
354,2024,2,320
354,2024,3,210
354,2024,4,190
354,2024,5,240
354,2024,6,20
354,2024,7,270
354,2024,8,160
354,2024,9,290
354,2024,10,20
354,2024,11,270
354,2024,12,290
354,2025,1,70
354,2025,2,230
354,2025,3,150
354,2025,4,100
354,2025,5,80
355,2022,4,1920
355,2022,5,960
355,2022,6,1920
355,2022,7,2
355,2022,8,960
355,2022,10,1922
355,2022,12,960
355,2023,1,960
355,2023,3,2020
355,2023,4,1920
355,2023,7,960
355,2023,8,1320
355,2023,10,2740
355,2023,11,1920
355,2024,1,1920
355,2024,2,1320
355,2024,3,960
355,2024,4,200
355,2024,5,960
355,2024,6,1260
355,2024,7,960
355,2024,9,200
355,2024,10,1260
355,2024,11,960
355,2024,12,260
355,2025,1,1160
355,2025,2,4020
355,2025,3,960
355,2025,4,480
355,2025,5,2320
356,2022,4,50
356,2022,8,540
356,2023,3,300
356,2023,4,2000
356,2023,8,200
356,2023,10,400
356,2024,2,1300
356,2024,4,3330
356,2024,7,150
356,2024,10,180
356,2024,11,1500
356,2025,3,500
356,2025,4,1800
357,2022,4,16612
357,2022,5,17840
357,2022,6,3000
357,2022,7,6096
357,2022,8,5416
357,2022,9,16520
357,2022,10,24728
357,2022,11,6124
357,2022,12,5000
357,2023,1,10256
357,2023,2,12871
357,2023,3,12500
357,2023,4,15040
357,2023,5,7700
357,2023,6,7508
357,2023,7,15498
357,2023,8,13012
357,2023,9,12218
357,2023,10,17312
357,2023,11,8832
357,2023,12,1000
357,2024,1,4700
357,2024,2,9000
357,2024,3,11500
357,2024,4,14084
357,2024,5,3000
357,2024,6,11408
357,2024,7,7250
357,2024,8,1500
357,2024,9,9000
357,2024,10,1300
357,2024,11,16520
357,2024,12,600
357,2025,1,3500
357,2025,2,11616
357,2025,3,11174
357,2025,5,14924
358,2022,4,28000
358,2022,5,28000
358,2022,7,28400
358,2022,9,28000
358,2022,10,28000
358,2022,11,28400
358,2023,1,28000
358,2023,3,28600
358,2023,4,28000
358,2023,5,28000
358,2023,7,28000
358,2023,8,28400
358,2023,9,28000
358,2023,10,28000
358,2023,11,28000
358,2024,1,28000
358,2024,3,28600
358,2024,4,56000
358,2024,7,28000
358,2024,11,28400
358,2025,2,28000
358,2025,5,28400
359,2023,7,20
360,2023,7,0
361,2024,10,2500
361,2025,4,2950
361,2025,5,800
362,2022,4,260
362,2022,5,662
362,2022,6,860
362,2022,8,820
362,2022,9,180
362,2022,11,1108
362,2022,12,520
362,2023,2,528
362,2023,3,460
362,2023,4,866
362,2023,5,758
362,2023,6,600
362,2023,7,1332
362,2023,8,60
362,2023,9,160
362,2023,10,528
362,2023,11,1480
362,2023,12,580
362,2024,1,304
362,2024,2,208
362,2024,3,824
362,2024,5,30
362,2024,6,30
362,2024,7,104
362,2024,9,660
362,2024,10,1504
362,2024,11,104
362,2024,12,150
362,2025,2,274
362,2025,3,560
362,2025,4,524
362,2025,5,164
363,2023,8,90
364,2024,2,1
365,2022,8,4560
365,2022,10,1500
365,2023,1,3020
365,2023,3,910
365,2023,5,1000
365,2023,7,1200
365,2023,11,1200
365,2024,1,2520
365,2024,4,1500
365,2024,6,1320
365,2024,8,2040
365,2024,11,2540
365,2025,2,6040
365,2025,5,1560
366,2023,1,0
366,2023,5,130
366,2023,10,130
366,2024,5,100
366,2024,7,200
366,2025,4,200
367,2022,5,200
367,2023,2,150
367,2023,5,180
367,2024,11,90
368,2022,4,300
368,2023,5,300
368,2023,8,104
368,2024,3,300
368,2024,5,300
368,2024,12,180
368,2025,3,600
368,2025,4,250
368,2025,5,200
369,2022,10,1250
369,2023,4,520
369,2023,9,1770
369,2024,2,416
369,2024,7,208
369,2024,12,208
369,2025,5,208
370,2022,8,1300
370,2022,10,1300
370,2022,11,1300
370,2023,3,2600
370,2023,12,1300
370,2024,7,1300
370,2025,2,1300
371,2022,6,2312
371,2023,4,260
371,2023,5,1000
371,2023,6,1520
371,2023,8,760
371,2023,9,500
371,2023,10,936
371,2024,3,990
371,2024,4,1000
371,2024,6,416
371,2024,7,500
371,2024,8,600
371,2025,2,150
371,2025,3,1000
371,2025,4,708
372,2023,7,200
373,2022,6,1000
373,2022,10,1200
373,2023,3,2000
373,2024,2,2400
373,2024,10,1200
373,2025,4,1200
374,2022,6,4500
374,2023,1,4500
374,2023,6,4500
374,2023,10,4500
374,2024,7,4500
374,2024,11,4500
374,2025,4,4500
375,2023,7,2
376,2023,3,12140
376,2023,8,5880
376,2024,4,3750
376,2024,10,1950
376,2025,1,7875
1019,2022,7,1
377,2022,4,14800
377,2022,5,18000
377,2022,6,12000
377,2022,7,6000
377,2022,8,6000
377,2022,9,6000
377,2022,10,3000
377,2022,12,18000
377,2023,1,12000
377,2023,2,12000
377,2023,3,6000
377,2023,4,6000
377,2023,5,14800
377,2023,6,6000
377,2023,7,9000
377,2023,9,15600
377,2023,11,9000
377,2023,12,9600
377,2024,1,9000
377,2024,3,12000
377,2024,5,9000
377,2024,6,6000
377,2024,8,12000
377,2024,9,15000
377,2024,11,12000
377,2024,12,6000
377,2025,1,6000
377,2025,2,3000
377,2025,3,9000
377,2025,4,8800
378,2022,5,90
378,2022,6,0
378,2022,9,0
378,2022,11,170
378,2023,1,0
378,2023,3,208
378,2023,4,200
378,2023,10,500
378,2023,11,260
378,2024,7,160
378,2024,9,104
378,2024,10,270
378,2025,2,50
378,2025,4,400
378,2025,5,208
955,2023,3,1280
379,2023,1,1748
379,2023,7,2220
379,2023,11,750
379,2025,3,1750
380,2022,4,4742
380,2022,5,4340
380,2022,6,7328
380,2022,7,2404
380,2022,8,964
380,2022,9,10434
380,2022,10,2676
380,2022,11,4222
380,2022,12,1432
380,2023,1,1274
380,2023,2,5836
380,2023,3,5722
380,2023,4,2452
380,2023,5,7364
380,2023,6,2978
380,2023,7,290
380,2023,8,2300
380,2023,9,590
380,2023,10,3374
380,2023,11,1318
380,2023,12,1144
380,2024,1,6408
380,2024,2,2062
380,2024,3,1790
380,2024,4,2968
380,2024,5,5062
380,2024,6,2766
380,2024,7,5558
380,2024,8,1050
380,2024,9,774
380,2024,10,7304
380,2024,11,2118
380,2024,12,1340
380,2025,1,984
380,2025,2,5748
380,2025,3,6120
380,2025,4,2012
380,2025,5,754
381,2022,4,3000
381,2022,5,1800
381,2022,6,2400
381,2022,7,1800
381,2022,8,600
381,2022,9,1500
381,2022,10,3000
381,2022,11,3300
381,2022,12,2700
381,2023,1,1200
381,2023,2,2400
381,2023,3,2400
381,2023,4,2400
381,2023,5,600
381,2023,6,1
381,2023,7,1
381,2023,8,2700
381,2023,9,2280
381,2023,10,3240
381,2023,11,1800
381,2023,12,1200
381,2024,1,600
381,2024,2,2580
381,2024,4,600
381,2024,5,1080
381,2024,6,2281
381,2024,7,3980
381,2024,8,1200
381,2024,9,2287
381,2024,10,2400
381,2024,11,1140
381,2024,12,840
381,2025,1,802
381,2025,3,600
381,2025,4,1800
382,2022,11,2700
382,2023,1,4500
382,2023,5,4500
382,2023,11,2250
382,2024,3,5625
382,2024,11,4500
1020,2022,11,1
383,2024,4,1440
383,2025,4,1800
384,2022,11,600
384,2023,1,600
384,2023,5,1000
384,2023,11,400
384,2024,3,1200
384,2024,7,1200
385,2023,2,5000
385,2024,1,900
385,2024,7,3700
385,2024,8,500
385,2025,1,1500
385,2025,3,600
385,2025,5,2150
386,2022,4,18000
386,2022,5,8000
386,2022,6,18011
386,2022,7,22000
386,2022,8,10000
386,2022,9,16600
386,2022,10,6000
386,2022,11,8000
386,2022,12,15000
386,2023,1,8000
386,2023,2,1000
386,2023,4,8000
386,2023,5,18800
386,2023,6,14600
386,2023,7,8000
386,2023,8,18800
386,2023,9,400
386,2023,10,18000
386,2023,11,10000
386,2023,12,2000
386,2024,2,20800
386,2024,3,24800
386,2024,4,14800
386,2024,5,10800
386,2024,6,8000
386,2024,7,10820
386,2024,8,14000
386,2024,9,13600
386,2024,10,2800
386,2024,11,17200
386,2024,12,6000
386,2025,2,18200
386,2025,3,18600
386,2025,4,11000
386,2025,5,13000
387,2022,6,10000
387,2022,8,800
387,2022,9,0
387,2022,11,11250
387,2023,1,0
387,2023,2,7500
387,2023,3,27500
387,2023,4,25000
387,2023,7,47250
387,2023,8,10800
387,2023,10,16000
387,2023,11,8750
387,2024,2,10000
387,2024,4,2500
387,2024,5,5000
387,2024,6,10000
387,2024,7,2000
387,2024,8,4850
387,2024,9,450
387,2024,10,16750
387,2024,11,650
387,2025,2,34200
387,2025,3,2500
387,2025,4,21500
388,2022,4,1100850
388,2022,5,873225
388,2022,6,1025900
388,2022,7,568100
388,2022,8,745500
388,2022,9,816125
388,2022,10,601000
388,2022,11,644750
388,2022,12,332075
388,2023,1,810575
388,2023,2,671950
388,2023,3,1076600
388,2023,4,724500
388,2023,5,731675
388,2023,6,671250
388,2023,7,654800
388,2023,8,598700
388,2023,9,633200
388,2023,10,689450
388,2023,11,712900
388,2023,12,263750
388,2024,1,493200
388,2024,2,764400
388,2024,3,667650
388,2024,4,550650
388,2024,5,621650
388,2024,6,634550
388,2024,7,518550
388,2024,8,331550
388,2024,9,498700
388,2024,10,582950
388,2024,11,227800
388,2024,12,388800
388,2025,1,653075
388,2025,2,627850
388,2025,3,504950
388,2025,4,479050
388,2025,5,583300
389,2024,8,8
390,2022,4,12
390,2023,9,4
391,2022,4,159625
391,2022,5,115250
391,2022,6,122175
391,2022,7,87425
391,2022,8,72600
391,2022,9,99150
391,2022,10,97000
391,2022,11,57375
391,2022,12,44900
391,2023,1,115875
391,2023,2,28625
391,2023,3,167725
391,2023,4,74175
391,2023,5,90875
391,2023,6,66500
391,2023,7,62500
391,2023,8,44200
391,2023,9,59000
391,2023,10,98350
391,2023,11,51250
391,2024,1,82250
391,2024,2,30750
391,2024,3,79250
391,2024,4,9250
391,2024,5,25750
392,2022,4,119500
392,2022,5,244000
392,2022,7,129500
392,2022,8,12000
392,2022,9,150500
392,2022,10,120500
392,2022,11,156500
392,2022,12,21000
392,2023,1,108500
392,2023,2,105000
392,2023,3,124500
392,2023,4,123750
392,2023,5,63000
392,2023,6,79250
392,2023,7,148000
392,2023,8,65000
392,2023,9,111000
392,2023,10,100800
392,2023,11,84500
392,2024,1,91800
392,2024,2,122500
392,2024,3,110800
392,2024,4,55000
392,2024,5,117500
392,2024,6,14000
392,2024,7,89000
392,2024,8,37500
392,2024,9,121000
392,2024,10,33500
392,2024,11,95000
392,2025,1,45000
392,2025,2,125450
392,2025,3,88500
392,2025,4,72500
392,2025,5,48000
393,2022,4,9500
393,2022,5,5000
393,2022,6,6000
393,2022,7,750
393,2022,8,9000
393,2022,9,4750
393,2022,10,5500
393,2022,11,7000
393,2023,1,6000
393,2023,3,9500
393,2023,5,7000
393,2023,6,2000
393,2023,7,5000
393,2023,8,3000
393,2023,9,4000
393,2023,10,4000
393,2023,11,4000
393,2024,1,3750
393,2024,2,4000
393,2024,3,4000
393,2024,5,4000
393,2024,6,4750
393,2024,7,5000
393,2024,8,5500
393,2024,9,2000
393,2024,10,3500
393,2024,11,6500
393,2025,1,3000
393,2025,3,4750
393,2025,4,5750
393,2025,5,3750
394,2022,4,3000
394,2022,5,3750
394,2022,6,8300
394,2022,7,5400
394,2022,9,11300
394,2022,10,4300
394,2022,11,3050
394,2023,2,3400
394,2023,3,7950
394,2023,5,11400
394,2023,8,3750
394,2023,9,16800
394,2023,11,7000
394,2024,1,6650
394,2024,3,4050
394,2024,5,2900
394,2024,7,11100
394,2024,8,2150
394,2024,9,7000
394,2024,11,4800
394,2025,1,1450
394,2025,2,6000
394,2025,3,300
395,2022,5,23150
395,2022,6,10000
395,2022,7,8100
395,2022,8,19750
395,2022,9,28000
395,2022,10,27050
395,2022,11,12500
395,2023,1,33500
395,2023,3,12000
395,2023,4,10050
395,2023,5,7500
395,2023,6,0
395,2025,1,6000
396,2024,12,50000
396,2025,2,52500
396,2025,4,109000
397,2022,4,400
397,2023,1,4
397,2023,5,400
397,2025,4,200
398,2022,7,4800
398,2022,10,4800
398,2023,10,4800
398,2025,4,4800
958,2025,5,20000
399,2022,8,400
399,2024,9,13
399,2024,10,1
400,2024,10,600
400,2025,5,200
401,2022,4,55400
401,2022,5,128750
401,2022,6,51900
401,2022,7,135600
401,2022,8,20000
401,2022,9,72511
401,2022,10,32374
401,2022,11,20
401,2022,12,59000
401,2023,1,65500
401,2023,2,20250
401,2023,3,45550
401,2023,4,81556
401,2023,5,28600
401,2023,6,222204
401,2023,7,30000
401,2023,8,53407
401,2023,9,12800
401,2023,10,48250
401,2023,11,139500
401,2024,1,36000
401,2024,2,86000
401,2024,3,92300
401,2024,4,43000
401,2024,5,28000
401,2024,6,60108
401,2024,7,85600
401,2024,8,20000
401,2024,9,81003
401,2024,10,106114
401,2024,11,16900
401,2025,1,101103
401,2025,2,29500
401,2025,3,63708
401,2025,4,142000
401,2025,5,18
402,2024,2,4
402,2024,6,400
403,2022,6,43750
403,2023,3,35000
403,2023,4,8750
403,2024,5,35000
404,2022,8,5400
404,2022,10,1800
404,2022,11,3600
404,2023,2,5400
404,2023,4,3600
404,2023,5,7200
404,2024,3,1800
404,2024,5,5400
404,2024,7,3600
404,2024,8,9000
404,2024,10,3600
404,2024,12,7200
404,2025,2,3600
404,2025,3,7200
404,2025,5,7200
405,2022,4,37500
405,2022,9,250
405,2022,10,10000
405,2023,2,11250
405,2023,3,12000
405,2023,6,11200
405,2023,8,10000
405,2023,11,12000
405,2024,2,12000
405,2024,4,13000
405,2024,8,12000
405,2024,10,12000
405,2025,3,12000
405,2025,5,12000
959,2025,4,22
959,2025,5,4
406,2024,12,16000
407,2023,8,33800
407,2023,10,7600
407,2024,1,7500
407,2024,6,8850
407,2024,8,6250
407,2025,2,10000
408,2022,6,8000
408,2022,7,8000
408,2023,3,16000
408,2023,7,10000
408,2023,11,10000
408,2024,4,8000
408,2024,11,8000
408,2025,1,6200
408,2025,2,3800
1021,2022,4,2000
1022,2022,4,6000
1022,2022,7,11
409,2022,4,21200
409,2022,5,7200
409,2022,6,18800
409,2022,7,14800
409,2022,8,17200
409,2022,9,8800
409,2022,10,800
409,2022,11,20800
409,2022,12,7200
409,2023,1,24000
409,2023,2,6800
409,2023,3,21200
409,2023,4,25200
409,2023,5,10800
409,2023,6,33600
409,2023,7,800
409,2023,8,13600
409,2023,9,6000
409,2023,10,18400
409,2023,11,400
409,2023,12,4400
409,2024,1,4400
409,2024,2,14000
409,2024,3,14400
409,2024,4,11600
409,2024,5,3600
409,2024,6,18000
409,2024,7,15600
409,2024,8,20000
409,2024,9,10800
409,2024,10,4000
409,2024,11,27200
409,2024,12,6400
409,2025,1,2800
409,2025,2,32000
409,2025,3,30800
409,2025,4,17200
409,2025,5,29200
410,2024,8,200
411,2022,5,55000
411,2022,8,50000
411,2022,11,55000
411,2023,2,50000
411,2023,5,50000
411,2023,9,50000
411,2023,12,50000
411,2024,4,50000
411,2024,9,50000
411,2025,1,50000
412,2022,4,59450
412,2022,5,36400
412,2022,6,123300
412,2022,7,42375
412,2022,8,44000
412,2022,9,35100
412,2022,10,71875
412,2022,11,123600
412,2022,12,36750
412,2023,2,108350
412,2023,3,43425
412,2023,4,98900
412,2023,5,102000
412,2023,6,72250
412,2023,7,79250
412,2023,8,61500
412,2023,9,46100
412,2023,10,54500
412,2023,11,100800
412,2023,12,30100
412,2024,1,21500
412,2024,2,39500
412,2024,3,48000
412,2024,4,63750
412,2024,5,62000
412,2024,6,40100
412,2024,7,82700
412,2024,8,84100
412,2024,9,55000
412,2024,10,85600
412,2024,11,65250
412,2024,12,25100
412,2025,1,37500
412,2025,2,21000
412,2025,3,77100
412,2025,4,94000
412,2025,5,92600
413,2023,12,10000
414,2023,9,9
414,2025,3,800
415,2024,8,9
416,2024,11,200
417,2024,4,6
418,2022,10,800
418,2023,5,4000
418,2024,12,200
419,2022,5,11
419,2022,6,23
419,2022,8,14
419,2022,10,31
419,2023,3,6
419,2023,6,14
419,2023,8,8
419,2023,11,7
419,2024,2,8
419,2024,3,7
419,2024,4,26
419,2024,8,17
419,2024,10,26
419,2025,4,7
420,2022,5,15
420,2023,8,2
420,2024,8,8
1023,2022,5,16
421,2022,4,4000
421,2022,5,16900
421,2022,6,19200
421,2022,7,20200
421,2022,8,21600
421,2022,9,12700
421,2022,10,20400
421,2022,11,4000
421,2023,1,14200
421,2023,3,8300
421,2023,5,22600
421,2023,6,16700
421,2023,8,8000
421,2023,9,6000
421,2023,10,7200
421,2023,11,4000
421,2024,1,11600
