ID,ClientProfitCenterID,BudgetMonth,BudgetYear,Amount
1229,172,2,2025,13
1230,172,3,2025,15
1231,172,4,2025,19
1232,172,5,2025,21
1233,172,6,2025,22
1234,172,7,2025,22
1235,172,8,2025,18
1236,172,9,2025,24
1237,172,10,2025,23
1238,172,11,2025,22
1239,172,12,2025,10
1240,172,1,2026,17
1241,172,2,2026,19
1242,172,3,2026,25
1243,46,1,2024,6
1244,46,2,2024,12
1245,46,3,2024,15
1246,46,4,2024,17
1247,46,5,2024,18
1248,46,6,2024,18
1249,46,7,2024,12
1250,46,8,2024,10
1251,46,9,2024,18
1252,46,10,2024,18
1253,46,11,2024,16
1254,46,12,2024,5
1255,46,1,2025,6
1256,46,2,2025,12
1257,46,3,2025,15
1258,46,4,2025,12
1259,46,5,2025,13
1260,46,6,2025,14
1261,46,7,2025,14
1262,46,8,2025,12
1263,46,9,2025,15
1264,46,10,2025,15
1265,46,11,2025,14
1266,46,12,2025,6
1267,46,1,2026,11
1268,46,2,2026,12
1269,46,3,2026,16
1270,150,1,2024,6
1271,150,2,2024,12
1272,150,3,2024,15
1273,150,4,2024,17
1274,150,5,2024,18
1275,150,6,2024,18
1276,150,7,2024,12
1277,150,8,2024,10
1278,150,9,2024,18
1279,150,10,2024,18
1280,150,11,2024,16
1281,150,12,2024,5
1282,150,1,2025,6
1283,150,2,2025,12
1284,150,3,2025,15
1285,150,4,2025,10
1286,150,5,2025,11
1287,150,6,2025,11
1288,150,7,2025,12
1289,150,8,2025,10
1290,150,9,2025,12
1291,150,10,2025,12
1292,150,11,2025,12
1293,150,12,2025,5
1294,150,1,2026,9
1295,150,2,2026,10
1296,150,3,2026,13
1297,59,1,2024,6
1298,59,2,2024,12
1299,59,3,2024,14
1300,59,4,2024,16
1301,59,5,2024,17
1302,59,6,2024,17
1303,59,7,2024,12
1304,59,8,2024,10
1305,59,9,2024,17
1306,59,10,2024,17
1307,59,11,2024,15
1308,59,12,2024,5
1309,59,1,2025,6
1310,59,2,2025,12
1311,59,3,2025,14
1312,59,4,2025,14
1313,59,5,2025,16
1314,59,6,2025,16
1315,59,7,2025,17
1316,59,8,2025,14
1317,59,9,2025,18
1318,59,10,2025,17
1319,59,11,2025,17
1320,59,12,2025,8
1321,59,1,2026,13
1322,59,2,2026,15
1323,59,3,2026,19
1324,141,1,2024,6
1325,141,2,2024,12
1326,141,3,2024,14
1327,141,4,2024,16
1328,141,5,2024,17
1329,141,6,2024,17
1330,141,7,2024,12
1331,141,8,2024,9
1332,141,9,2024,17
1333,141,10,2024,17
1334,141,11,2024,15
1335,141,12,2024,5
1336,141,1,2025,6
1337,141,2,2025,12
1338,141,3,2025,14
1339,141,4,2025,20
1340,141,5,2025,22
1341,141,6,2025,23
1342,141,7,2025,24
1343,141,8,2025,19
1344,141,9,2025,25
1345,141,10,2025,25
1346,141,11,2025,24
1347,141,12,2025,11
1348,141,1,2026,18
1349,141,2,2026,21
1350,141,3,2026,27
1351,12,1,2024,6
1352,12,2,2024,11
1353,12,3,2024,13
1354,12,4,2024,16
1355,12,5,2024,17
1356,12,6,2024,17
1357,12,7,2024,11
1358,12,8,2024,9
1359,12,9,2024,17
1360,12,10,2024,17
1361,12,11,2024,14
1362,12,12,2024,5
1363,12,1,2025,6
1364,12,2,2025,11
1365,12,3,2025,13
1366,12,4,2025,3
1367,12,5,2025,4
1368,12,6,2025,4
1369,12,7,2025,4
1370,12,8,2025,3
1371,12,9,2025,4
1372,12,10,2025,4
1373,12,11,2025,4
1374,12,12,2025,2
1375,12,1,2026,3
1376,12,2,2026,3
1377,12,3,2026,4
1378,30,1,2024,6
1379,30,2,2024,11
1380,30,3,2024,13
1381,30,4,2024,15
1382,30,5,2024,16
1383,30,6,2024,16
1384,30,7,2024,11
1385,30,8,2024,9
1386,30,9,2024,16
1387,30,10,2024,16
1388,30,11,2024,14
1389,30,12,2024,5
1390,30,1,2025,6
1391,30,2,2025,11
1392,30,3,2025,13
1393,30,4,2025,31
1394,30,5,2025,34
1395,30,6,2025,36
1396,30,7,2025,36
1397,30,8,2025,30
1398,30,9,2025,39
1399,30,10,2025,38
1400,30,11,2025,36
1401,30,12,2025,16
1402,30,1,2026,28
1403,30,2,2026,32
1404,30,3,2026,41
1405,4,1,2024,5
1406,4,2,2024,10
1407,4,3,2024,12
1408,4,4,2024,14
1409,4,5,2024,15
1410,4,6,2024,15
1411,4,7,2024,10
1412,4,8,2024,8
1413,4,9,2024,15
1414,4,10,2024,15
1415,4,11,2024,13
1416,4,12,2024,4
1417,4,1,2025,5
1418,4,2,2025,10
1419,4,3,2025,12
1420,4,4,2025,9
1421,4,5,2025,10
1422,4,6,2025,10
1423,4,7,2025,10
1424,4,8,2025,9
1425,4,9,2025,11
1426,4,10,2025,11
1427,4,11,2025,10
1428,4,12,2025,5
1429,4,1,2026,8
1430,4,2,2026,9
1431,4,3,2026,12
1432,84,1,2024,5
1433,84,2,2024,10
1434,84,3,2024,11
1435,84,4,2024,13
1436,84,5,2024,14
1437,84,6,2024,14
1438,84,7,2024,10
1439,84,8,2024,8
1440,84,9,2024,14
1441,84,10,2024,14
1442,84,11,2024,12
1443,84,12,2024,4
1444,84,1,2025,5
1445,84,2,2025,10
1446,84,3,2025,11
1447,84,4,2025,15
1448,84,5,2025,16
1449,84,6,2025,17
1450,84,7,2025,17
1451,84,8,2025,14
1452,84,9,2025,19
1453,84,10,2025,18
1454,84,11,2025,17
1455,84,12,2025,8
1456,84,1,2026,13
1457,84,2,2026,15
1458,84,3,2026,19
1459,103,1,2024,5
1460,103,2,2024,10
1461,103,3,2024,11
1462,103,4,2024,13
1463,103,5,2024,14
1464,103,6,2024,14
1465,103,7,2024,10
1466,103,8,2024,8
1467,103,9,2024,14
1468,103,10,2024,14
1469,103,11,2024,12
1470,103,12,2024,4
1471,103,1,2025,5
1472,103,2,2025,10
1473,103,3,2025,11
1474,103,4,2025,3
1475,103,5,2025,3
1476,103,6,2025,4
1477,103,7,2025,4
1478,103,8,2025,3
1479,103,9,2025,4
1480,103,10,2025,4
1481,103,11,2025,4
1482,103,12,2025,2
1483,103,1,2026,3
1484,103,2,2026,3
1485,103,3,2026,4
1486,26,1,2024,5
1487,26,2,2024,9
1488,26,3,2024,11
1489,26,4,2024,13
1490,26,5,2024,13
1491,26,6,2024,13
1492,26,7,2024,9
1493,26,8,2024,8
1494,26,9,2024,13
1495,26,10,2024,13
1496,26,11,2024,12
1497,26,12,2024,4
1498,26,1,2025,5
1499,26,2,2025,9
1500,26,3,2025,11
1501,26,4,2025,13
1502,26,5,2025,14
1503,26,6,2025,15
1504,26,7,2025,15
1505,26,8,2025,12
1506,26,9,2025,16
1507,26,10,2025,16
1508,26,11,2025,15
1509,26,12,2025,7
1510,26,1,2026,12
1511,26,2,2026,13
1512,26,3,2026,17
1513,169,1,2024,4
1514,169,2,2024,9
1515,169,3,2024,10
1516,169,4,2024,12
1517,169,5,2024,13
1518,169,6,2024,13
1519,169,7,2024,9
1520,169,8,2024,7
1521,169,9,2024,13
1522,169,10,2024,13
1523,169,11,2024,11
1524,169,12,2024,4
1525,169,1,2025,4
1526,169,2,2025,9
1527,169,3,2025,10
1528,169,4,2025,4
1529,169,5,2025,4
1530,169,6,2025,5
1531,169,7,2025,5
1532,169,8,2025,4
1533,169,9,2025,5
1534,169,10,2025,5
1535,169,11,2025,5
1536,169,12,2025,2
1537,169,1,2026,4
1538,169,2,2026,4
1539,169,3,2026,5
1540,77,1,2024,4
1541,77,2,2024,9
1542,77,3,2024,10
1543,77,4,2024,12
1544,77,5,2024,12
1545,77,6,2024,12
1546,77,7,2024,9
1547,77,8,2024,7
1548,77,9,2024,12
1549,77,10,2024,12
1550,77,11,2024,11
1551,77,12,2024,3
1552,77,1,2025,4
1553,77,2,2025,9
1554,77,3,2025,10
1555,77,4,2025,14
1556,77,5,2025,16
1557,77,6,2025,16
1558,77,7,2025,17
1559,77,8,2025,14
1560,77,9,2025,18
1561,77,10,2025,17
1562,77,11,2025,17
1563,77,12,2025,8
1564,77,1,2026,13
1565,77,2,2026,15
1566,77,3,2026,19
1567,131,1,2024,4
1568,131,2,2024,8
1569,131,3,2024,10
1570,131,4,2024,11
1571,131,5,2024,12
1572,131,6,2024,12
1573,131,7,2024,8
1574,131,8,2024,7
1575,131,9,2024,12
1576,131,10,2024,12
1577,131,11,2024,11
1578,131,12,2024,3
1579,131,1,2025,4
1580,131,2,2025,8
1581,131,3,2025,10
1582,131,4,2025,5
1583,131,5,2025,6
1584,131,6,2025,6
1585,131,7,2025,6
1586,131,8,2025,5
1587,131,9,2025,7
1588,131,10,2025,7
1589,131,11,2025,6
1590,131,12,2025,3
1591,131,1,2026,5
1592,131,2,2026,6
1593,131,3,2026,7
1594,10,1,2024,4
1595,10,2,2024,8
1596,10,3,2024,9
1597,10,4,2024,11
1598,10,5,2024,11
1599,10,6,2024,11
1600,10,7,2024,8
1601,10,8,2024,6
1602,10,9,2024,11
1603,10,10,2024,11
1604,10,11,2024,10
1605,10,12,2024,3
1606,10,1,2025,4
1607,10,2,2025,8
1608,10,3,2025,9
1609,10,4,2025,0
1610,10,5,2025,0
1611,10,6,2025,0
1612,10,7,2025,0
1613,10,8,2025,0
1614,10,9,2025,0
1615,10,10,2025,0
1616,10,11,2025,0
1617,10,12,2025,0
1618,10,1,2026,0
1619,10,2,2026,0
1620,10,3,2026,0
1621,90,1,2024,4
1622,90,2,2024,8
1623,90,3,2024,9
1624,90,4,2024,11
1625,90,5,2024,11
1626,90,6,2024,11
1627,90,7,2024,8
1628,90,8,2024,6
1629,90,9,2024,11
1630,90,10,2024,11
1631,90,11,2024,10
1632,90,12,2024,3
1633,90,1,2025,4
1634,90,2,2025,8
1635,90,3,2025,9
1636,90,4,2025,0
1637,90,5,2025,0
1638,90,6,2025,0
1639,90,7,2025,0
1640,90,8,2025,0
1641,90,9,2025,0
1642,90,10,2025,0
1643,90,11,2025,0
1644,90,12,2025,0
1645,90,1,2026,0
1646,90,2,2026,0
1647,90,3,2026,0
1648,158,1,2024,4
1649,158,2,2024,7
1650,158,3,2024,9
1651,158,4,2024,10
1652,158,5,2024,11
1653,158,6,2024,11
1654,158,7,2024,7
1655,158,8,2024,6
1656,158,9,2024,11
1657,158,10,2024,11
1658,158,11,2024,9
1659,158,12,2024,3
1660,158,1,2025,4
1661,158,2,2025,7
1662,158,3,2025,9
1663,158,4,2025,0
1664,158,5,2025,0
1665,158,6,2025,0
1666,158,7,2025,0
1667,158,8,2025,0
1668,158,9,2025,0
1669,158,10,2025,0
1670,158,11,2025,0
1671,158,12,2025,0
1672,158,1,2026,0
1673,158,2,2026,0
1674,158,3,2026,0
1675,11,1,2024,4
1676,11,2,2024,7
1677,11,3,2024,9
1678,11,4,2024,10
1679,11,5,2024,11
1680,11,6,2024,11
1681,11,7,2024,7
1682,11,8,2024,6
1683,11,9,2024,11
1684,11,10,2024,11
1685,11,11,2024,9
1686,11,12,2024,3
1687,11,1,2025,4
1688,11,2,2025,7
1689,11,3,2025,9
1690,11,4,2025,18
1691,11,5,2025,20
1692,11,6,2025,21
1693,11,7,2025,21
1694,11,8,2025,17
1695,11,9,2025,22
1696,11,10,2025,22
1697,11,11,2025,21
1698,11,12,2025,9
1699,11,1,2026,16
1700,11,2,2026,18
1701,11,3,2026,24
1702,85,1,2024,4
1703,85,2,2024,7
1704,85,3,2024,8
1705,85,4,2024,10
1706,85,5,2024,10
1707,85,6,2024,10
1708,85,7,2024,7
1709,85,8,2024,6
1710,85,9,2024,10
1711,85,10,2024,10
1712,85,11,2024,9
1713,85,12,2024,3
1714,85,1,2025,4
1715,85,2,2025,7
1716,85,3,2025,8
1717,85,4,2025,6
1718,85,5,2025,7
1719,85,6,2025,7
1720,85,7,2025,7
1721,85,8,2025,6
1722,85,9,2025,8
1723,85,10,2025,7
1724,85,11,2025,7
1725,85,12,2025,3
1726,85,1,2026,5
1727,85,2,2026,6
1728,85,3,2026,8
1729,82,1,2024,4
1730,82,2,2024,7
1731,82,3,2024,8
1732,82,4,2024,10
1733,82,5,2024,10
1734,82,6,2024,10
1735,82,7,2024,7
1736,82,8,2024,6
1737,82,9,2024,10
1738,82,10,2024,10
1739,82,11,2024,9
1740,82,12,2024,3
1741,82,1,2025,4
1742,82,2,2025,7
1743,82,3,2025,8
1744,82,4,2025,25
1745,82,5,2025,28
1746,82,6,2025,29
1747,82,7,2025,30
1748,82,8,2025,25
1749,82,9,2025,32
1750,82,10,2025,31
1751,82,11,2025,30
1752,82,12,2025,13
1753,82,1,2026,23
1754,82,2,2026,26
1755,82,3,2026,34
1756,62,1,2024,4
1757,62,2,2024,7
1758,62,3,2024,8
1759,62,4,2024,10
1760,62,5,2024,10
1761,62,6,2024,10
1762,62,7,2024,7
1763,62,8,2024,6
1764,62,9,2024,10
1765,62,10,2024,10
1766,62,11,2024,9
1767,62,12,2024,3
1768,62,1,2025,4
1769,62,2,2025,7
1770,62,3,2025,8
1771,62,4,2025,9
1772,62,5,2025,10
1773,62,6,2025,11
1774,62,7,2025,11
1775,62,8,2025,9
1776,62,9,2025,12
1777,62,10,2025,12
1778,62,11,2025,11
1779,62,12,2025,5
1780,62,1,2026,9
1781,62,2,2026,10
1782,62,3,2026,12
1783,20,1,2024,3
1784,20,2,2024,6
1785,20,3,2024,8
1786,20,4,2024,9
1787,20,5,2024,9
1788,20,6,2024,9
1789,20,7,2024,6
1790,20,8,2024,5
1791,20,9,2024,9
1792,20,10,2024,9
1793,20,11,2024,8
1794,20,12,2024,3
1795,20,1,2025,3
1796,20,2,2025,6
1797,20,3,2025,8
1798,20,4,2025,7
1799,20,5,2025,7
1800,20,6,2025,8
1801,20,7,2025,8
1802,20,8,2025,7
1803,20,9,2025,9
1804,20,10,2025,8
1805,20,11,2025,8
1806,20,12,2025,4
1807,20,1,2026,6
1808,20,2,2026,7
1809,20,3,2026,9
1810,61,1,2024,3
1811,61,2,2024,6
1812,61,3,2024,7
1813,61,4,2024,8
1814,61,5,2024,9
1815,61,6,2024,9
1816,61,7,2024,6
1817,61,8,2024,5
1818,61,9,2024,9
1819,61,10,2024,9
1820,61,11,2024,8
1821,61,12,2024,2
1822,61,1,2025,3
1823,61,2,2025,6
1824,61,3,2025,7
1825,61,4,2025,5
1826,61,5,2025,6
1827,61,6,2025,6
1828,61,7,2025,6
1829,61,8,2025,5
1830,61,9,2025,7
1831,61,10,2025,6
1832,61,11,2025,6
1833,61,12,2025,3
1834,61,1,2026,5
1835,61,2,2026,5
1836,61,3,2026,7
1837,160,1,2024,3
1838,160,2,2024,6
1839,160,3,2024,7
1840,160,4,2024,8
1841,160,5,2024,9
1842,160,6,2024,9
1843,160,7,2024,6
1844,160,8,2024,5
1845,160,9,2024,9
1846,160,10,2024,9
1847,160,11,2024,8
1848,160,12,2024,2
1849,160,1,2025,3
1850,160,2,2025,6
1851,160,3,2025,7
1852,160,4,2025,1
1853,160,5,2025,1
1854,160,6,2025,1
1855,160,7,2025,1
1856,160,8,2025,1
1857,160,9,2025,1
1858,160,10,2025,1
1859,160,11,2025,1
1860,160,12,2025,0
1861,160,1,2026,1
1862,160,2,2026,1
1863,160,3,2026,1
1864,89,1,2024,3
1865,89,2,2024,6
1866,89,3,2024,7
1867,89,4,2024,8
1868,89,5,2024,9
1869,89,6,2024,9
1870,89,7,2024,6
1871,89,8,2024,5
1872,89,9,2024,9
1873,89,10,2024,9
1874,89,11,2024,8
1875,89,12,2024,2
1876,89,1,2025,3
1877,89,2,2025,6
1878,89,3,2025,7
1879,89,4,2025,3
1880,89,5,2025,4
1881,89,6,2025,4
1882,89,7,2025,4
1883,89,8,2025,3
1884,89,9,2025,4
1885,89,10,2025,4
1886,89,11,2025,4
1887,89,12,2025,2
1888,89,1,2026,3
1889,89,2,2026,3
1890,89,3,2026,5
1891,139,1,2024,3
1892,139,2,2024,6
1893,139,3,2024,7
1894,139,4,2024,8
1895,139,5,2024,8
1896,139,6,2024,8
1897,139,7,2024,6
1898,139,8,2024,5
1899,139,9,2024,8
1900,139,10,2024,8
1901,139,11,2024,7
1902,139,12,2024,2
1903,139,1,2025,3
1904,139,2,2025,6
1905,139,3,2025,7
1906,139,4,2025,33
1907,139,5,2025,36
1908,139,6,2025,38
1909,139,7,2025,38
1910,139,8,2025,32
1911,139,9,2025,41
1912,139,10,2025,40
1913,139,11,2025,38
1914,139,12,2025,17
1915,139,1,2026,30
1916,139,2,2026,33
1917,139,3,2026,43
1918,78,1,2024,3
1919,78,2,2024,6
1920,78,3,2024,7
1921,78,4,2024,8
1922,78,5,2024,8
1923,78,6,2024,8
1924,78,7,2024,6
1925,78,8,2024,5
1926,78,9,2024,8
1927,78,10,2024,8
1928,78,11,2024,7
1929,78,12,2024,2
1930,78,1,2025,3
1931,78,2,2025,6
1932,78,3,2025,7
1933,78,4,2025,0
1934,78,5,2025,0
1935,78,6,2025,0
1936,78,7,2025,0
1937,78,8,2025,0
1938,78,9,2025,0
1939,78,10,2025,0
1940,78,11,2025,0
1941,78,12,2025,0
1942,78,1,2026,0
1943,78,2,2026,0
1944,78,3,2026,0
1945,23,1,2024,3
1946,23,2,2024,5
1947,23,3,2024,6
1948,23,4,2024,7
1949,23,5,2024,8
1950,23,6,2024,8
1951,23,7,2024,5
1952,23,8,2024,4
1953,23,9,2024,8
1954,23,10,2024,8
1955,23,11,2024,7
1956,23,12,2024,2
1957,23,1,2025,3
1958,23,2,2025,5
1959,23,3,2025,6
1960,23,4,2025,8
1961,23,5,2025,9
1962,23,6,2025,9
1963,23,7,2025,10
1964,23,8,2025,8
1965,23,9,2025,10
1966,23,10,2025,10
1967,23,11,2025,10
1968,23,12,2025,4
1969,23,1,2026,7
1970,23,2,2026,8
1971,23,3,2026,11
1972,88,1,2024,2
1973,88,2,2024,5
1974,88,3,2024,6
1975,88,4,2024,7
1976,88,5,2024,7
1977,88,6,2024,7
1978,88,7,2024,5
1979,88,8,2024,4
1980,88,9,2024,7
1981,88,10,2024,7
1982,88,11,2024,6
1983,88,12,2024,2
1984,88,1,2025,2
1985,88,2,2025,5
1986,88,3,2025,6
1987,88,4,2025,0
1988,88,5,2025,0
1989,88,6,2025,0
1990,88,7,2025,0
1991,88,8,2025,0
1992,88,9,2025,0
1993,88,10,2025,0
1994,88,11,2025,0
1995,88,12,2025,0
1996,88,1,2026,0
1997,88,2,2026,0
1998,88,3,2026,0
1999,65,1,2024,2
2000,65,2,2024,5
2001,65,3,2024,5
2002,65,4,2024,6
2003,65,5,2024,7
2004,65,6,2024,7
2005,65,7,2024,5
2006,65,8,2024,4
2007,65,9,2024,7
2008,65,10,2024,7
2009,65,11,2024,6
2010,65,12,2024,2
2011,65,1,2025,2
2012,65,2,2025,5
2013,65,3,2025,5
2014,65,4,2025,0
2015,65,5,2025,0
2016,65,6,2025,0
2017,65,7,2025,0
2018,65,8,2025,0
2019,65,9,2025,0
2020,65,10,2025,0
2021,65,11,2025,0
2022,65,12,2025,0
2023,65,1,2026,0
2024,65,2,2026,0
2025,65,3,2026,0
2026,6,1,2024,2
2027,6,2,2024,5
2028,6,3,2024,5
2029,6,4,2024,6
2030,6,5,2024,7
2031,6,6,2024,7
2032,6,7,2024,5
2033,6,8,2024,4
2034,6,9,2024,7
2035,6,10,2024,7
2036,6,11,2024,6
2037,6,12,2024,2
2038,6,1,2025,2
2039,6,2,2025,5
2040,6,3,2025,5
2041,6,4,2025,4
2042,6,5,2025,5
2043,6,6,2025,5
2044,6,7,2025,5
2045,6,8,2025,4
2046,6,9,2025,5
2047,6,10,2025,5
2048,6,11,2025,5
2049,6,12,2025,2
2050,6,1,2026,4
2051,6,2,2026,4
2052,6,3,2026,6
2053,35,1,2024,2
2054,35,2,2024,4
2055,35,3,2024,5
2056,35,4,2024,6
2057,35,5,2024,6
2058,35,6,2024,6
2059,35,7,2024,4
2060,35,8,2024,4
2061,35,9,2024,6
2062,35,10,2024,6
2063,35,11,2024,6
2064,35,12,2024,2
2065,35,1,2025,2
2066,35,2,2025,4
2067,35,3,2025,5
2068,35,4,2025,0
2069,35,5,2025,0
2070,35,6,2025,0
2071,35,7,2025,0
2072,35,8,2025,0
2073,35,9,2025,0
2074,35,10,2025,0
2075,35,11,2025,0
2076,35,12,2025,0
2077,35,1,2026,0
2078,35,2,2026,0
2079,35,3,2026,0
2080,50,1,2024,2
2081,50,2,2024,4
2082,50,3,2024,5
2083,50,4,2024,5
2084,50,5,2024,6
2085,50,6,2024,6
2086,50,7,2024,4
2087,50,8,2024,3
2088,50,9,2024,6
2089,50,10,2024,6
2090,50,11,2024,5
2091,50,12,2024,2
2092,50,1,2025,2
2093,50,2,2025,4
2094,50,3,2025,5
2095,50,4,2025,6
2096,50,5,2025,6
2097,50,6,2025,6
2098,50,7,2025,6
2099,50,8,2025,5
2100,50,9,2025,7
2101,50,10,2025,7
2102,50,11,2025,7
2103,50,12,2025,3
2104,50,1,2026,5
2105,50,2,2026,6
2106,50,3,2026,7
2107,99,1,2024,2
2108,99,2,2024,4
2109,99,3,2024,4
2110,99,4,2024,5
2111,99,5,2024,5
2112,99,6,2024,5
2113,99,7,2024,4
2114,99,8,2024,3
2115,99,9,2024,5
2116,99,10,2024,5
2117,99,11,2024,5
2118,99,12,2024,1
2119,99,1,2025,2
2120,99,2,2025,4
2121,99,3,2025,4
2122,99,4,2025,8
2123,99,5,2025,9
2124,99,6,2025,10
2125,99,7,2025,10
2126,99,8,2025,8
2127,99,9,2025,10
2128,99,10,2025,10
2129,99,11,2025,10
2130,99,12,2025,4
2131,99,1,2026,8
2132,99,2,2026,8
2133,99,3,2026,11
2134,2,1,2024,2
2135,2,2,2024,3
2136,2,3,2024,4
2137,2,4,2024,5
2138,2,5,2024,5
2139,2,6,2024,5
2140,2,7,2024,3
2141,2,8,2024,3
2142,2,9,2024,5
2143,2,10,2024,5
2144,2,11,2024,4
2145,2,12,2024,1
2146,2,1,2025,2
2147,2,2,2025,3
2148,2,3,2025,4
2149,2,4,2025,0
2150,2,5,2025,0
2151,2,6,2025,0
2152,2,7,2025,0
2153,2,8,2025,0
2154,2,9,2025,0
2155,2,10,2025,0
2156,2,11,2025,0
2157,2,12,2025,0
2158,2,1,2026,0
2159,2,2,2026,0
2160,2,3,2026,0
2161,170,1,2024,2
2162,170,2,2024,3
2163,170,3,2024,4
2164,170,4,2024,4
2165,170,5,2024,5
2166,170,6,2024,5
2167,170,7,2024,3
2168,170,8,2024,3
2169,170,9,2024,5
2170,170,10,2024,5
2171,170,11,2024,4
2172,170,12,2024,1
2173,170,1,2025,2
2174,170,2,2025,3
2175,170,3,2025,4
2176,170,4,2025,0
2177,170,5,2025,0
2178,170,6,2025,0
2179,170,7,2025,0
2180,170,8,2025,0
2181,170,9,2025,0
2182,170,10,2025,0
2183,170,11,2025,0
2184,170,12,2025,0
2185,170,1,2026,0
2186,170,2,2026,0
2187,170,3,2026,0
2188,171,1,2024,2
2189,171,2,2024,3
2190,171,3,2024,4
2191,171,4,2024,4
2192,171,5,2024,5
2193,171,6,2024,5
2194,171,7,2024,3
2195,171,8,2024,3
2196,171,9,2024,5
2197,171,10,2024,5
2198,171,11,2024,4
2199,171,12,2024,1
2200,171,1,2025,2
2201,171,2,2025,3
2202,171,3,2025,4
2203,171,4,2025,3
2204,171,5,2025,4
2205,171,6,2025,4
2206,171,7,2025,4
2207,171,8,2025,3
2208,171,9,2025,4
2209,171,10,2025,4
2210,171,11,2025,4
2211,171,12,2025,2
2212,171,1,2026,3
2213,171,2,2026,3
2214,171,3,2026,4
2215,111,1,2024,2
2216,111,2,2024,3
2217,111,3,2024,4
2218,111,4,2024,4
2219,111,5,2024,5
2220,111,6,2024,5
2221,111,7,2024,3
2222,111,8,2024,3
2223,111,9,2024,5
2224,111,10,2024,5
2225,111,11,2024,4
2226,111,12,2024,1
2227,111,1,2025,2
2228,111,2,2025,3
2229,111,3,2025,4
2230,111,4,2025,0
2231,111,5,2025,0
2232,111,6,2025,0
2233,111,7,2025,0
2234,111,8,2025,0
2235,111,9,2025,0
2236,111,10,2025,0
2237,111,11,2025,0
2238,111,12,2025,0
2239,111,1,2026,0
2240,111,2,2026,0
2241,111,3,2026,0
2242,25,1,2024,2
2243,25,2,2024,3
2244,25,3,2024,4
2245,25,4,2024,4
2246,25,5,2024,4
2247,25,6,2024,4
2248,25,7,2024,3
2249,25,8,2024,2
2250,25,9,2024,4
2251,25,10,2024,4
2252,25,11,2024,4
2253,25,12,2024,1
2254,25,1,2025,2
2255,25,2,2025,3
2256,25,3,2025,4
2257,25,4,2025,2
2258,25,5,2025,3
2259,25,6,2025,3
2260,25,7,2025,3
2261,25,8,2025,2
2262,25,9,2025,3
2263,25,10,2025,3
2264,25,11,2025,3
2265,25,12,2025,1
2266,25,1,2026,2
2267,25,2,2026,2
2268,25,3,2026,3
2269,112,1,2024,1
2270,112,2,2024,3
2271,112,3,2024,3
2272,112,4,2024,4
2273,112,5,2024,4
2274,112,6,2024,4
2275,112,7,2024,3
2276,112,8,2024,2
2277,112,9,2024,4
2278,112,10,2024,4
2279,112,11,2024,4
2280,112,12,2024,1
2281,112,1,2025,1
2282,112,2,2025,3
2283,112,3,2025,3
2284,112,4,2025,4
2285,112,5,2025,4
2286,112,6,2025,4
2287,112,7,2025,4
2288,112,8,2025,4
2289,112,9,2025,5
2290,112,10,2025,5
2291,112,11,2025,4
2292,112,12,2025,2
2293,112,1,2026,3
2294,112,2,2026,4
2295,112,3,2026,5
2296,96,1,2024,1
2297,96,2,2024,2
2298,96,3,2024,3
2299,96,4,2024,3
2300,96,5,2024,3
2301,96,6,2024,3
2302,96,7,2024,2
2303,96,8,2024,2
2304,96,9,2024,3
2305,96,10,2024,3
2306,96,11,2024,3
2307,96,12,2024,1
2308,96,1,2025,1
2309,96,2,2025,2
2310,96,3,2025,3
2311,96,4,2025,21
2312,96,5,2025,24
2313,96,6,2025,25
2314,96,7,2025,25
2315,96,8,2025,21
2316,96,9,2025,27
2317,96,10,2025,26
2318,96,11,2025,25
2319,96,12,2025,11
2320,96,1,2026,20
2321,96,2,2026,22
2322,96,3,2026,28
2323,146,1,2024,1
2324,146,2,2024,2
2325,146,3,2024,3
2326,146,4,2024,3
2327,146,5,2024,3
2328,146,6,2024,3
2329,146,7,2024,2
2330,146,8,2024,2
2331,146,9,2024,3
2332,146,10,2024,3
2333,146,11,2024,3
2334,146,12,2024,1
2335,146,1,2025,1
2336,146,2,2025,2
2337,146,3,2025,3
2338,146,4,2025,1
2339,146,5,2025,1
2340,146,6,2025,1
2341,146,7,2025,1
2342,146,8,2025,1
2343,146,9,2025,2
2344,146,10,2025,2
2345,146,11,2025,2
2346,146,12,2025,1
2347,146,1,2026,1
2348,146,2,2026,1
2349,146,3,2026,2
2350,953,1,2024,1
2351,953,2,2024,2
2352,953,3,2024,2
2353,953,4,2024,3
2354,953,5,2024,3
2355,953,6,2024,3
2356,953,7,2024,2
2357,953,8,2024,2
2358,953,9,2024,3
2359,953,10,2024,3
2360,953,11,2024,3
2361,953,12,2024,1
2362,953,1,2025,1
2363,953,2,2025,2
2364,953,3,2025,2
2365,953,4,2025,0
2366,953,5,2025,0
2367,953,6,2025,0
2368,953,7,2025,0
2369,953,8,2025,0
2370,953,9,2025,0
2371,953,10,2025,0
2372,953,11,2025,0
2373,953,12,2025,0
2374,953,1,2026,0
2375,953,2,2026,0
2376,953,3,2026,0
2377,7,1,2024,1
2378,7,2,2024,2
2379,7,3,2024,2
2380,7,4,2024,3
2381,7,5,2024,3
2382,7,6,2024,3
2383,7,7,2024,2
2384,7,8,2024,2
2385,7,9,2024,3
2386,7,10,2024,3
2387,7,11,2024,3
2388,7,12,2024,1
2389,7,1,2025,1
2390,7,2,2025,2
2391,7,3,2025,2
